Tabelle: 12411-001
Bevölkerung: Gemeinden, Stichtage (letzten 6);;
Fortschreibung des Bevölkerungsstandes;;
Bevölkerung (Anzahl);;
;;31.12.2024
09372130;      Grafenwiesen;1543
09372135;      Hohenwarth;1890
09372137;      Bad Kötzting, St;7494
09372138;      Lam, M;2586
09372142;      Michelsneukirchen;1732
09372143;      Miltach;2283
09372144;      Neukirchen b.Hl.Blut, M;3641
09372146;      Pemfling;2161
09372147;      Pösing;1012
09372149;      Reichenbach;1294
09372150;      Rettenbach;1788
09372151;      Rimbach;1795
09372153;      Roding, St;13157
09372154;      Rötz, St;3256
09372155;      Runding;2234
09372157;      Schönthal;1951
09372158;      Schorndorf;3031
09372161;      Stamsried, M;2243
09372163;      Tiefenbach;1871
09372164;      Traitsching;4237
09372165;      Treffelstein;979
09372167;      Zell;1834
09372168;      Waffenbrunn;2019
09372169;      Wald;2991
09372170;      Walderbach;2311
09372171;      Waldmünchen, St;6565
09372174;      Weiding;2424
09372175;      Willmering;2020
09372177;      Zandt;2057
09372178;      Lohberg;1827
09373;    Neumarkt i.d.OPf. (Lkr);138693
09373112;      Berching, St;9008
09373113;      Berg b.Neumarkt i.d.OPf.;8048
09373114;      Berngau;2654
09373115;      Breitenbrunn, M;3702
09373119;      Deining;5392
09373121;      Dietfurt a.d.Altmühl, St;6405
09373126;      Freystadt, St;9151
09373134;      Hohenfels, M;2288
09373140;      Lauterhofen, M;3742
09373143;      Lupburg, M;2582
09373146;      Mühlhausen;5251
09373147;      Neumarkt i.d.OPf., GKSt;41103
09373151;      Parsberg, St;7818
09373153;      Pilsach;2860
09373155;      Postbauer-Heng, M;7912
09373156;      Pyrbaum, M;5872
09373159;      Sengenthal;4186
09373160;      Seubersdorf i.d.OPf.;5295
09373167;      Velburg, St;5424
09374;    Neustadt a.d.Waldnaab (Lkr);96049
09374111;      Altenstadt a.d.Waldnaab;4687
09374117;      Eschenbach i.d.OPf., St;4308
09374118;      Eslarn, M;2702
09374119;      Etzenricht;1544
09374121;      Floß, M;3494
09374122;      Flossenbürg;1496
09374123;      Georgenberg;1272
09374124;      Grafenwöhr, St;6360
09374127;      Irchenrieth;1676
09374128;      Kirchendemenreuth;907
09374129;      Kirchenthumbach, M;3274
09374131;      Kohlberg, M;1190
09374132;      Leuchtenberg, M;1198
09374133;      Luhe-Wildenau, M;3419
09374134;      Mantel, M;2827
09374137;      Moosbach, M;2473
09374139;      Neustadt a.d.Waldnaab, St;6057
09374140;      Neustadt am Kulm, St;1160
09374144;      Parkstein, M;2379
09374146;      Pirk;1936
09374147;      Pleystein, St;2368
09374148;      Trabitz;1356
09374149;      Pressath, St;4217
09374150;      Püchersreuth;1701
09374154;      Schirmitz;2122
09374155;      Schlammersdorf;870
09374156;      Schwarzenbach;1138
09374157;      Speinshart;1119
09374158;      Störnstein;1545
09374159;      Tännesberg, M;1479
09374160;      Theisseil;1198
09374162;      Vohenstrauß, St;7576
09374163;      Vorbach;1061
09374164;      Waidhaus, M;2121
09374165;      Waldthurn, M;1917
09374166;      Weiherhammer;3849
09374168;      Windischeschenbach, St;4980
09374170;      Bechtsrieth;1073
09374444;      Gemeindefreie Gebiete;-
09375;    Regensburg (Lkr);196213
09375113;      Alteglofsheim;3171
09375114;      Altenthann;1515
09375115;      Aufhausen;1954
09375116;      Bach a.d.Donau;1932
09375117;      Barbing;5861
09375118;      Beratzhausen, M;5594
09375119;      Bernhardswald;5366
09375120;      Brennberg;2082
09375122;      Brunn;1660
09375127;      Deuerling;1953
09375130;      Donaustauf, M;4357
09375131;      Duggendorf;1535
09375143;      Hagelstadt;2020
09375148;      Hemau, St;9408
09375153;      Holzheim a.Forst;1077
09375156;      Kallmünz, M;2810
09375161;      Köfering;2847
09375162;      Laaber, M;5290
09375165;      Lappersdorf, M;13419
09375170;      Mintraching;5020
09375171;      Mötzing;1408
09375174;      Neutraubling, St;14224
09375175;      Nittendorf, M;8920
09375179;      Obertraubling;8779
09375180;      Pentling;6328
09375181;      Pettendorf;3438
09375182;      Pfakofen;1615
09375183;      Pfatter;3119
09375184;      Pielenhofen;1661
09375190;      Regenstauf, M;16318
09375191;      Riekofen;827
09375196;      Schierling, M;8395
09375199;      Sinzing;7332
09375201;      Sünching;2249
09375204;      Tegernheim;5570
09375205;      Thalmassing;3581
09375208;      Wenzenbach;8757
09375209;      Wiesent;2647
09375210;      Wörth a.d.Donau, St;5196
09375211;      Wolfsegg;1515
09375213;      Zeitlarn;5463
09375444;      Gemeindefreie Gebiete;-
09376;    Schwandorf (Lkr);149312
09376112;      Altendorf;882
09376116;      Bodenwöhr;4221
09376117;      Bruck i.d.OPf., M;4167
09376119;      Burglengenfeld, St;14569
09376122;      Dieterskirchen;995
09376125;      Fensterbach;2390
09376131;      Gleiritsch;629
09376133;      Guteneck;802
09376141;      Maxhütte-Haidhof, St;12053
09376144;      Nabburg, St;6276
09376146;      Neukirchen-Balbini, M;1132
09376147;      Neunburg vorm Wald, St;8093
09376148;      Niedermurach;1257
09376149;      Nittenau, St;9145
09376150;      Wernberg-Köblitz, M;5494
09376151;      Oberviechtach, St;4905
09376153;      Pfreimd, St;4943
09376159;      Schmidgaden;3103
09376160;      Schönsee, St;2269
09376161;      Schwandorf, GKSt;29877
09376162;      Schwarzach b.Nabburg;1356
09376163;      Schwarzenfeld, M;6251
09376164;      Schwarzhofen, M;1368
09376167;      Stadlern;544
09376168;      Steinberg am See;1948
09376169;      Stulln;1684
09376170;      Teublitz, St;8060
09376171;      Teunz;1851
09376172;      Thanstein;960
09376173;      Trausnitz;897
09376175;      Wackersdorf;5364
09376176;      Weiding;461
09376178;      Winklarn, M;1366
09376444;      Gemeindefreie Gebiete;-
09377;    Tirschenreuth (Lkr);72210
09377112;      Bärnau, St;3007
09377113;      Brand;1139
09377115;      Ebnath;1282
09377116;      Erbendorf, St;5095
09377117;      Falkenberg, M;920
09377118;      Friedenfels;1175
09377119;      Fuchsmühl, M;1537
09377127;      Immenreuth;1928
09377128;      Kastl;1488
09377129;      Kemnath, St;5864
09377131;      Konnersreuth, M;1742
09377132;      Krummennaab;1457
09377133;      Kulmain;2242
09377137;      Leonberg;1050
09377139;      Mähring, M;1785
09377141;      Mitterteich, St;6604
09377142;      Bad Neualbenreuth, M;1412
09377143;      Neusorg;1949
09377145;      Pechbrunn;1287
09377146;      Plößberg, M;3159
09377148;      Pullenreuth;1546
09377149;      Reuth b.Erbendorf;1084
09377154;      Tirschenreuth, St;8516
09377157;      Waldershof, St;4315
09377158;      Waldsassen, St;6711
09377159;      Wiesau, M;3916
09377444;      Gemeindefreie Gebiete;-
094;  Oberfranken;1055758
09461;    Bamberg (Krfr.St);77150
09462;    Bayreuth (Krfr.St);72940
09463;    Coburg (Krfr.St);41064
09464;    Hof (Krfr.St);46778
09471;    Bamberg (Lkr);147777
09471111;      Altendorf;2160
09471115;      Baunach, St;4109
09471117;      Bischberg;6056
09471119;      Breitengüßbach;4481
09471120;      Burgebrach, M;7149
09471122;      Burgwindheim, M;1288
09471123;      Buttenheim, M;3719
09471128;      Ebrach, M;1843
09471131;      Frensdorf;5175
09471133;      Gerach;1041
09471137;      Gundelsheim;3549
09471140;      Hallstadt, St;8781
09471142;      Heiligenstadt i.OFr., M;3616
09471145;      Hirschaid, M;12429
09471150;      Kemmern;2489
09471151;      Königsfeld;1263
09471152;      Lauter;1188
09471154;      Lisberg;1722
09471155;      Litzendorf;6274
09471159;      Memmelsdorf;8858
09471165;      Oberhaid;4542
09471169;      Pettstadt;2238
09471172;      Pommersfelden;3102
09471173;      Priesendorf;1469
09471174;      Rattelsdorf, M;4554
09471175;      Reckendorf;1962
09471185;      Scheßlitz, St;7129
09471186;      Schönbrunn i.Steigerwald;1881
09471189;      Stadelhofen;1247
09471191;      Stegaurach;6885
09471195;      Strullendorf;7828
09471207;      Viereth-Trunstadt;3625
09471208;      Walsdorf;2639
09471209;      Wattendorf;632
09471214;      Zapfendorf, M;4922
09471220;      Schlüsselfeld, St;5932
09471444;      Gemeindefreie Gebiete;-
09472;    Bayreuth (Lkr);103215
09472111;      Ahorntal;2180
09472115;      Aufseß;1263
09472116;      Bad Berneck i.Fichtelgebirge, St;4373
09472118;      Betzenstein, St;2491
09472119;      Bindlach;7156
09472121;      Bischofsgrün;1939
09472127;      Creußen, St;4914
09472131;      Eckersdorf;5054
09472133;      Emtmannsberg;998
09472138;      Fichtelberg;1795
09472139;      Gefrees, St;4240
09472140;      Gesees;1251
09472141;      Glashütten;1284
09472143;      Goldkronach, St;3451
09472146;      Haag;946
09472150;      Heinersreuth;3700
09472154;      Hollfeld, St;4784
09472155;      Hummeltal;2462
09472156;      Kirchenpingarten;1244
09472164;      Mehlmeisel;1268
09472166;      Mistelbach;1500
09472167;      Mistelgau;3832
09472175;      Pegnitz, St;13665
09472176;      Plankenfels;840
09472177;      Plech, M;1350
09472179;      Pottenstein, St;5190
09472180;      Prebitz;938
09472184;      Schnabelwaid, M;966
09472188;      Seybothenreuth;1279
09472190;      Speichersdorf;5840
09472197;      Waischenfeld, St;2989
09472198;      Warmensteinach;2169
09472199;      Weidenberg, M;5864
09472444;      Gemeindefreie Gebiete;-
09473;    Coburg (Lkr);84468
09473112;      Ahorn;4047
09473120;      Dörfles-Esbach;3549
09473121;      Ebersdorf b.Coburg;6119
09473132;      Großheirath;2554
09473134;      Grub a.Forst;2565
09473138;      Itzgrund;2315
09473141;      Lautertal;4404
09473144;      Meeder;3493
09473151;      Neustadt b.Coburg, GKSt;14824
09473153;      Niederfüllbach;1450
09473158;      Bad Rodach, St;6179
09473159;      Rödental, St;12457
09473165;      Seßlach, St;3809
09473166;      Sonnefeld;4430
09473170;      Untersiemau;4116
09473174;      Weidhausen b.Coburg;3128
09473175;      Weitramsdorf;5029
09473444;      Gemeindefreie Gebiete;-
09474;    Forchheim (Lkr);116184
09474119;      Dormitz;1942
09474121;      Ebermannstadt, St;6688
09474122;      Effeltrich;2443
09474123;      Eggolsheim, M;6414
09474124;      Egloffstein, M;2108
09474126;      Forchheim, GKSt;33017
09474129;      Gößweinstein, M;4298
09474132;      Gräfenberg, St;4160
09474133;      Hallerndorf;4161
09474134;      Hausen;3698
09474135;      Heroldsbach;5050
09474137;      Hetzles;1362
09474138;      Hiltpoltstein, M;1479
09474140;      Igensdorf, M;5063
09474143;      Kirchehrenbach;2167
09474144;      Kleinsendelbach;1441
09474145;      Kunreuth;1400
09474146;      Langensendelbach;3043
09474147;      Leutenbach;1635
09474154;      Neunkirchen a.Brand, M;8056
09474156;      Obertrubach;2177
09474158;      Pinzberg;1951
09474160;      Poxdorf;1568
09474161;      Pretzfeld, M;2359
09474168;      Unterleinleiter;1227
09474171;      Weilersbach;1977
09474173;      Weißenohe;1170
09474175;      Wiesenthau;1591
09474176;      Wiesenttal, M;2539
09475;    Hof (Lkr);92191
09475112;      Bad Steben, M;3240
09475113;      Berg;1970
09475120;      Döhlau;3767
09475123;      Feilitzsch;2702
09475127;      Gattendorf;1028
09475128;      Geroldsgrün;2596
09475136;      Helmbrechts, St;8125
09475137;      Issigau;978
09475141;      Köditz;2339
09475142;      Konradsreuth;3161
09475145;      Leupoldsgrün;1238
09475146;      Lichtenberg, St;961
09475154;      Münchberg, St;9969
09475156;      Naila, St;7482
09475158;      Oberkotzau, M;5263
09475161;      Regnitzlosau;2226
09475162;      Rehau, St;9045
09475165;      Schauenstein, St;1859
09475168;      Schwarzenbach a.d.Saale, St;6570
09475169;      Schwarzenbach a.Wald, St;4231
09475171;      Selbitz, St;4141
09475174;      Sparneck, M;1502
09475175;      Stammbach, M;2363
09475181;      Töpen;990
09475182;      Trogen;1377
09475184;      Weißdorf;1211
09475189;      Zell im Fichtelgebirge, M;1857
09475444;      Gemeindefreie Gebiete;-
09476;    Kronach (Lkr);64545
09476145;      Kronach, St;16616
09476146;      Küps, M;7697
09476152;      Ludwigsstadt, St;3068
09476154;      Mitwitz, M;2797
09476159;      Nordhalben, M;1526
09476164;      Pressig, M;3843
09476166;      Reichenbach;656
09476171;      Schneckenlohe;948
09476175;      Steinbach a.Wald;3047
09476177;      Steinwiesen, M;3297
09476178;      Stockheim;4723
09476179;      Tettau, M;1902
09476180;      Teuschnitz, St;1847
09476182;      Tschirn;504
09476183;      Marktrodach, M;3554
09476184;      Wallenfels, St;2432
09476185;      Weißenbrunn;2698
09476189;      Wilhelmsthal;3390
09476444;      Gemeindefreie Gebiete;-
09477;    Kulmbach (Lkr);71518
09477117;      Grafengehaig, M;847
09477118;      Guttenberg;469
09477119;      Harsdorf;959
09477121;      Himmelkron;3249
09477124;      Kasendorf, M;2432
09477127;      Ködnitz;1452
09477128;      Kulmbach, GKSt;26625
09477129;      Kupferberg, St;1049
09477135;      Ludwigschorgast, M;951
09477136;      Mainleus, M;6410
09477138;      Marktleugast, M;2993
09477139;      Marktschorgast, M;1357
09477142;      Neudrossenfeld;3774
09477143;      Neuenmarkt;2957
09477148;      Presseck, M;1681
09477151;      Rugendorf;941
09477156;      Stadtsteinach, St;2983
09477157;      Thurnau, M;4053
09477158;      Trebgast;1501
09477159;      Untersteinach;1751
09477163;      Wirsberg, M;1945
09477164;      Wonsees, M;1139
09478;    Lichtenfels (Lkr);67379
09478111;      Altenkunstadt;5502
09478116;      Burgkunstadt, St;6463
09478120;      Ebensfeld, M;5614
09478127;      Hochstadt a.Main;1558
09478139;      Lichtenfels, St;20488
09478143;      Marktgraitz, M;1126
09478144;      Marktzeuln, M;1584
09478145;      Michelau i.OFr.;5995
09478155;      Redwitz a.d.Rodach;3442
09478165;      Bad Staffelstein, St;10821
09478176;      Weismain, St;4786
09478444;      Gemeindefreie Gebiete;-
09479;    Wunsiedel i.Fichtelgebirge (Lkr);70549
09479111;      Bad Alexandersbad;914
09479112;      Arzberg, St;4908
09479126;      Höchstädt i.Fichtelgebirge;1011
09479127;      Hohenberg a.d.Eger, St;1384
09479129;      Kirchenlamitz, St;3122
09479135;      Marktleuthen, St;2820
09479136;      Marktredwitz, GKSt;17121
09479138;      Nagel;1655
09479145;      Röslau;1991
09479147;      Schirnding, M;1115
09479150;      Schönwald, St;3076
09479152;      Selb, GKSt;14743
09479158;      Thiersheim, M;1723
09479159;      Thierstein, M;1032
09479161;      Tröstau;2084
09479166;      Bad Weißenstadt, St;2880
09479169;      Wunsiedel, St;8970
09479444;      Gemeindefreie Gebiete;-
095;  Mittelfranken;1795909
09561;    Ansbach (Krfr.St);40742
09562;    Erlangen (Krfr.St);115928
09563;    Fürth (Krfr.St);132036
09564;    Nürnberg (Krfr.St);529508
09565;    Schwabach (Krfr.St);40835
09571;    Ansbach (Lkr);187633
09571111;      Adelshofen;908
09571113;      Arberg, M;2233
09571114;      Aurach;3104
09571115;      Bechhofen, M;6365
09571122;      Bruckberg;1252
09571125;      Buch a.Wald;986
09571127;      Burgoberbach;3754
09571128;      Burk;1112
09571130;      Colmberg, M;2134
09571132;      Dentlein a.Forst, M;2325
09571134;      Diebach;1177
09571135;      Dietenhofen, M;5771
09571136;      Dinkelsbühl, GKSt;12260
09571137;      Dombühl, M;2014
09571139;      Dürrwangen, M;2534
09571141;      Ehingen;1940
09571145;      Feuchtwangen, St;12551
09571146;      Flachslanden, M;2452
09571152;      Gebsattel;1738
09571154;      Gerolfingen;925
09571155;      Geslau;1389
09571165;      Heilsbronn, St;9692
09571166;      Herrieden, St;8295
09571169;      Insingen;1211
09571170;      Langfurth;2042
09571171;      Lehrberg, M;3102
09571174;      Leutershausen, St;5570
09571175;      Lichtenau, M;3784
09571177;      Merkendorf, St;3099
09571178;      Mitteleschenbach;1679
09571179;      Mönchsroth;1653
09571180;      Neuendettelsau;8138
09571181;      Neusitz;1978
09571183;      Oberdachstetten;1628
09571188;      Ohrenbach;558
09571189;      Ornbau, St;1720
09571190;      Petersaurach;5000
09571192;      Röckingen;754
09571193;      Rothenburg ob der Tauber, GKSt;11365
09571194;      Rügland;1257
09571196;      Sachsen b.Ansbach;3720
09571198;      Schillingsfürst, St;2770
09571199;      Schnelldorf;3567
09571200;      Schopfloch, M;2890
09571205;      Steinsfeld;1235
09571208;      Unterschwaningen;868
09571214;      Wassertrüdingen, St;6414
09571216;      Weidenbach, M;2479
09571217;      Weihenzell;2980
09571218;      Weiltingen, M;1404
09571222;      Wettringen;983
09571223;      Wieseth;1329
09571224;      Wilburgstetten;2013
09571225;      Windelsbach;1071
09571226;      Windsbach, St;6114
09571227;      Wittelshofen;1246
09571228;      Wörnitz;1819
09571229;      Wolframs-Eschenbach, St;3282
09571444;      Gemeindefreie Gebiete;-
09572;    Erlangen-Höchstadt (Lkr);138325
09572111;      Adelsdorf;9126
09572114;      Aurachtal;3105
09572115;      Baiersdorf, St;7890
09572119;      Bubenreuth;4547
09572120;      Buckenhof;3161
09572121;      Eckental, M;14476
09572126;      Gremsdorf;1634
09572127;      Großenseebach;2414
09572130;      Hemhofen;5220
09572131;      Heroldsberg, M;8281
09572132;      Herzogenaurach, St;24237
09572133;      Heßdorf;3808
09572135;      Höchstadt a.d.Aisch, St;13867
09572137;      Kalchreuth;2994
09572139;      Lonnerstadt, M;2066
09572141;      Marloffstein;1555
09572142;      Möhrendorf;4712
09572143;      Mühlhausen, M;1845
09572147;      Oberreichenbach;1334
09572149;      Röttenbach;4625
09572154;      Spardorf;2166
09572158;      Uttenreuth;4790
09572159;      Vestenbergsgreuth, M;1586
09572160;      Wachenroth, M;2289
09572164;      Weisendorf, M;6597
09572444;      Gemeindefreie Gebiete;-
09573;    Fürth (Lkr);117719
09573111;      Ammerndorf, M;1998
09573114;      Cadolzburg, M;11250
09573115;      Großhabersdorf;4243
09573120;      Langenzenn, St;10438
09573122;      Oberasbach, St;17647
09573123;      Obermichelbach;3217
09573124;      Puschendorf;2195
09573125;      Roßtal, M;9663
09573126;      Seukendorf;3127
09573127;      Stein, St;14866
09573129;      Tuchenbach;1362
09573130;      Veitsbronn;6312
09573133;      Wilhermsdorf, M;5158
09573134;      Zirndorf, St;26243
09574;    Nürnberger Land (Lkr);168813
09574111;      Alfeld;1125
09574112;      Altdorf b.Nürnberg, St;15478
09574117;      Burgthann;11466
09574120;      Engelthal;1053
09574123;      Feucht, M;13714
09574128;      Happurg;3547
09574129;      Hartenstein;1454
09574131;      Henfenfeld;1735
09574132;      Hersbruck, St;12346
09574135;      Kirchensittenbach;2065
09574138;      Lauf a.d.Pegnitz, St;26106
09574139;      Leinburg;6674
09574140;      Neuhaus a.d.Pegnitz, M;2676
09574141;      Neunkirchen a.Sand;4662
09574145;      Offenhausen;1560
09574146;      Ottensoos;1931
09574147;      Pommelsbrunn;5242
09574150;      Reichenschwand;2389
09574152;      Röthenbach a.d.Pegnitz, St;12529
09574154;      Rückersdorf;4744
09574155;      Schnaittach, M;8561
09574156;      Schwaig b.Nürnberg;8761
09574157;      Schwarzenbruck;8241
09574158;      Simmelsdorf;3229
09574160;      Velden, St;1712
09574161;      Vorra;1629
09574164;      Winkelhaid;4184
09574444;      Gemeindefreie Gebiete;-
09575;    Neustadt a.d.Aisch-Bad Windsheim (Lkr);101043
09575112;      Bad Windsheim, St;12446
09575113;      Baudenbach, M;1251
09575115;      Burgbernheim, St;3512
09575116;      Burghaslach, M;2702
09575117;      Dachsbach, M;1815
09575118;      Diespeck;3724
09575119;      Dietersheim;2136
09575121;      Emskirchen, M;5854
09575122;      Ergersheim;1054
09575124;      Gallmersgarten;751
09575125;      Gerhardshofen;2534
09575127;      Gollhofen;883
09575128;      Gutenstetten;1324
09575129;      Hagenbüchach;1661
09575130;      Hemmersheim;664
09575133;      Illesheim;945
09575134;      Ippesheim, M;1074
09575135;      Ipsheim, M;2175
09575138;      Langenfeld;1078
09575143;      Marktbergel, M;1637
09575144;      Markt Bibart, M;1806
09575145;      Markt Erlbach, M;5557
09575146;      Markt Nordheim, M;1145
09575147;      Markt Taschendorf, M;1039
09575150;      Münchsteinach;1448
09575152;      Neuhof a.d.Zenn, M;2181
09575153;      Neustadt a.d.Aisch, St;13294
09575155;      Oberickelsheim;715
09575156;      Obernzenn, M;2462
09575157;      Oberscheinfeld, M;1047
09575161;      Scheinfeld, St;4583
09575163;      Simmershofen;952
09575165;      Sugenheim, M;2328
09575166;      Trautskirchen;1296
09575167;      Uehlfeld, M;3125
09575168;      Uffenheim, St;6431
09575179;      Weigenheim;984
09575181;      Wilhelmsdorf;1430
09575444;      Gemeindefreie Gebiete;-
09576;    Roth (Lkr);128632
09576111;      Abenberg, St;5547
09576113;      Allersberg, M;8550
09576117;      Büchenbach;5514
09576121;      Georgensgmünd;6907
09576122;      Greding, St;7154
09576126;      Heideck, St;4684
09576127;      Hilpoltstein, St;13654
09576128;      Kammerstein;3050
09576132;      Schwanstetten, M;7167
09576137;      Rednitzhembach;6945
09576141;      Röttenbach;3363
09576142;      Rohr;3733
09576143;      Roth, St;25458
09576147;      Spalt, St;5196
09576148;      Thalmässing, M;5264
09576151;      Wendelstein, M;16446
09576444;      Gemeindefreie Gebiete;-
09577;    Weißenburg-Gunzenhausen (Lkr);94695
09577111;      Absberg, M;1437
09577113;      Alesheim;947
09577114;      Muhr a.See;2441
09577115;      Bergen;1157
09577120;      Burgsalach;1153
09577122;      Dittenheim;1886
09577125;      Ellingen, St;3897
09577127;      Ettenstatt;877
09577133;      Gnotzheim, M;815
09577136;      Gunzenhausen, St;16665
09577138;      Haundorf;2825
09577140;      Heidenheim, M;2487
09577141;      Höttingen;1076
09577148;      Langenaltheim;2236
09577149;      Markt Berolzheim, M;1280
09577150;      Meinheim;830
09577151;      Nennslingen, M;1437
09577158;      Pappenheim, St;3942
09577159;      Pfofeld;1470
09577161;      Pleinfeld, M;7350
09577162;      Polsingen;1775
09577163;      Raitenbuch;1219
09577168;      Solnhofen;1733
09577172;      Theilenhofen;1120
09577173;      Treuchtlingen, St;13159
09577177;      Weißenburg i.Bay., GKSt;18345
09577179;      Westheim;1136
096;  Unterfranken;1318817
09661;    Aschaffenburg (Krfr.St);73091
09662;    Schweinfurt (Krfr.St);54481
09663;    Würzburg (Krfr.St);133258
09671;    Aschaffenburg (Lkr);170945
09671111;      Alzenau, St;18034
09671112;      Bessenbach;5425
09671113;      Blankenbach;1485
09671114;      Karlstein a.Main;7590
09671119;      Geiselbach;2080
09671120;      Glattbach;3186
09671121;      Goldbach, M;9857
09671122;      Großostheim, M;15873
09671124;      Haibach;8019
09671126;      Heigenbrücken;2207
09671127;      Heimbuchenthal;2140
09671128;      Heinrichsthal;819
09671130;      Hösbach, M;13046
09671133;      Johannesberg;4079
09671134;      Kahl a.Main;8457
09671135;      Kleinkahl;1803
09671136;      Kleinostheim;8360
09671138;      Krombach;2048
09671139;      Laufach;5075
09671140;      Mainaschaff;8721
09671141;      Mespelbrunn;2193
09671143;      Mömbris, M;11202
09671148;      Rothenbuch;1680
09671150;      Sailauf;3555
09671152;      Schöllkrippen, M;4136
09671153;      Sommerkahl;1256
09671155;      Stockstadt a.Main, M;7837
09671156;      Waldaschaff;4106
09671157;      Weibersbrunn;1752
09671159;      Westerngrund;1968
09671160;      Dammbach;1938
09671162;      Wiesen;1018
09671444;      Gemeindefreie Gebiete;-
09672;    Bad Kissingen (Lkr);103489
09672111;      Aura a.d.Saale;857
09672112;      Bad Bocklet, M;4734
09672113;      Bad Brückenau, St;6470
09672114;      Bad Kissingen, GKSt;23223
09672117;      Burkardroth, M;7361
09672121;      Elfershausen, M;2827
09672122;      Euerdorf, M;1484
09672124;      Fuchsstadt;1881
09672126;      Geroda, M;796
09672127;      Hammelburg, St;10694
09672131;      Maßbach, M;4348
09672134;      Motten;1718
09672135;      Münnerstadt, St;7577
09672136;      Nüdlingen;3861
09672138;      Oberleichtersbach;2056
09672139;      Oberthulba, M;4948
09672140;      Oerlenbach;5051
09672142;      Ramsthal;1114
09672143;      Rannungen;1095
09672145;      Riedenberg;948
09672149;      Schondra, M;1613
09672155;      Sulzthal, M;850
09672157;      Thundorf i.UFr.;984
09672161;      Wartmannsroth;2123
09672163;      Wildflecken, M;2876
09672166;      Zeitlofs, M;2000
09672444;      Gemeindefreie Gebiete;-
09673;    Rhön-Grabfeld (Lkr);79375
09673113;      Aubstadt;731
09673114;      Bad Neustadt a.d.Saale, St;15434
09673116;      Bastheim;1960
09673117;      Bischofsheim i.d.Rhön, St;4755
09673123;      Fladungen, St;2092
09673126;      Großbardorf;931
09673127;      Großeibstadt;1036
09673129;      Hausen;690
09673130;      Hendungen;833
09673131;      Herbstadt;614
09673133;      Heustreu;1269
09673134;      Höchheim;1044
09673135;      Hohenroth;3562
09673136;      Hollstadt;1496
09673141;      Bad Königshofen i.Grabfeld, St;6034
09673142;      Mellrichstadt, St;5530
09673146;      Niederlauer;1645
09673147;      Nordheim v.d.Rhön;1046
09673149;      Oberelsbach, M;2647
09673151;      Oberstreu;1482
09673153;      Ostheim v.d.Rhön, St;3344
09673156;      Rödelmaier;956
09673160;      Saal a.d.Saale, M;1559
09673161;      Salz;2287
09673162;      Sandberg;2329
09673163;      Schönau a.d.Brend;1196
09673167;      Sondheim v.d.Rhön;916
09673170;      Stockheim;1025
09673171;      Strahlungen;965
09673172;      Sulzdorf a.d.Lederhecke;1142
09673173;      Sulzfeld;1751
09673174;      Trappstadt, M;881
09673175;      Unsleben;955
09673182;      Willmars;555
09673183;      Wollbach;1420
09673184;      Wülfershausen a.d.Saale;1533
09673186;      Burglauer;1730
09673444;      Gemeindefreie Gebiete;-
09674;    Haßberge (Lkr);83869
09674111;      Aidhausen;1647
09674118;      Breitbrunn;1019
09674120;      Bundorf;932
09674121;      Burgpreppach, M;1338
09674129;      Ebelsbach;3802
09674130;      Ebern, St;7193
09674133;      Eltmann, St;5311
09674139;      Gädheim;1329
09674147;      Haßfurt, St;13867
09674149;      Hofheim i.UFr., St;5125
09674153;      Riedbach;1729
09674159;      Oberaurach;4053
09674160;      Kirchlauter;1311
09674163;      Knetzgau;6446
09674164;      Königsberg i.Bay., St;3543
09674171;      Maroldsweisach, M;3088
09674180;      Theres;2710
09674184;      Pfarrweisach;1447
09674187;      Rauhenebrach;2744
09674190;      Rentweinsdorf, M;1521
09674195;      Sand a.Main;3060
09674201;      Stettfeld;1091
09674210;      Untermerzbach;1617
09674219;      Wonfurt;1878
09674221;      Zeil a.Main, St;5540
09674223;      Ermershausen;528
09675;    Kitzingen (Lkr);91287
09675111;      Abtswind, M;843
09675112;      Albertshofen;2142
09675113;      Biebelried;1250
09675114;      Buchbrunn;1099
09675116;      Castell;829
09675117;      Dettelbach, St;6866
09675127;      Geiselwind, M;2633
09675131;      Großlangheim, M;1545
09675139;      Iphofen, St;4768
09675141;      Kitzingen, GKSt;22936
09675142;      Kleinlangheim, M;1642
09675144;      Mainbernheim, St;2230
09675146;      Mainstockheim;1940
09675147;      Marktbreit, St;3793
09675148;      Markt Einersheim, M;1216
09675149;      Marktsteft, St;1813
09675150;      Martinsheim;979
09675155;      Nordheim a.Main;986
09675156;      Obernbreit, M;1659
09675158;      Prichsenstadt, St;3032
09675161;      Rödelsee;1926
09675162;      Rüdenhausen, M;850
09675165;      Schwarzach a.Main, M;3665
09675166;      Segnitz;806
09675167;      Seinsheim, M;1060
09675169;      Sommerach;1478
09675170;      Sulzfeld a.Main;1242
09675174;      Volkach, St;8512
09675177;      Wiesenbronn;1083
09675178;      Wiesentheid, M;4875
09675179;      Willanzheim, M;1589
09676;    Miltenberg (Lkr);127547
09676111;      Altenbuch;1223
09676112;      Amorbach, St;3907
09676116;      Bürgstadt, M;4193
09676117;      Collenberg;2472
09676118;      Dorfprozelten;1710
09676119;      Eichenbühl;2481
09676121;      Elsenfeld, M;9225
09676122;      Erlenbach a.Main, St;9717
09676123;      Eschau, M;3915
09676124;      Faulbach;2548
09676125;      Großheubach, M;5013
09676126;      Großwallstadt;4198
